Категория;Товар;Название товара;product_name_ua;Цена;Старая цена;Вариант;Ид группы;Код цвета;Артикул;Изображения;Цвет;Сырье;Производитель;Колір;Сировина;Виробник
Женское/Верхняя одежда/шубы/норка;Шуба женская 9026/100/T сиреневая;Шуба женская 9026/100/T;Шуба жiноча 9026/100/T;45999;55999;50;24455;313039;24455-3;479873_1.jpg,479873_2.jpg,479873_3.jpg;сиреневый;норка;Турция;бузковий;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9026/100/T темно-сиреневая;Шуба женская 9026/100/T;Шуба жiноча 9026/100/T;45999;55999;46;24455;182031;24455-4;479167_1.jpg,479167_2.jpg,479167_3.jpg;темно-сиреневый;норка;Турция;темно-бузковий;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9039/70/KPS brown;Шуба женская 9039/70/KPS;Шуба жiноча 9039/70/KPS;35999;45999;48;23970;292018;23970-1;529140_1.jpg,529140_2.jpg,529140_3.jpg;BROWN;норка;Турция;коричневий;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9039/70/KPS brown;Шуба женская 9039/70/KPS;Шуба жiноча 9039/70/KPS;35999;45999;52;23970;292018;23970-1;529140_1.jpg,529140_2.jpg,529140_3.jpg;BROWN;норка;Турция;коричневий;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9039/70/KPS brown деграде;Шуба женская 9039/70/KPS;Шуба жiноча 9039/70/KPS;35999;45999;44;23970;100808;23970-2;514398_1.jpg,514398_2.jpg,514398_3.jpg;BROWN деграде;норка;Турция;BROWN деграде;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 913 черная;Шуба женская 913;Шуба жiноча 913;29999;39999;46;23117;000000;23117-1;543270_1.jpg,543270_2.jpg,543270_3.jpg;черный;норка/трикотаж;Турция;чорний;норка/трикотаж;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9177 черная;Шуба женская 9177;Шуба жiноча 9177;45999;55999;2XL;24619;000000;24619-1;543327_1.jpg,543327_2.jpg,543327_3.jpg;черный;норка;Турция;чорний;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9177 черная;Шуба женская 9177;Шуба жiноча 9177;49999;59999;M;24619;000000;24619-1;543327_1.jpg,543327_2.jpg,543327_3.jpg;черный;норка;Турция;чорний;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9177/KPS махагон;Шуба женская 9177/KPS;Шуба жiноча 9177/KPS;42999;52999;L;24415;312831;24415-1;432479_1.jpg,432479_2.jpg,432479_3.jpg;махагон;норка;Турция;махагон;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9177/KPS темная махагон;Шуба женская 9177/KPS;Шуба жiноча 9177/KPS;42999;52999;M;24415;211818;24415-2;432485_1.jpg,432485_2.jpg,432485_3.jpg;темный махагон;норка;Турция;темний махагон;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9177/KPS темная махагон;Шуба женская 9177/KPS;Шуба жiноча 9177/KPS;42950;52950;S;24415;211818;24415-2;432485_1.jpg,432485_2.jpg,432485_3.jpg;темный махагон;норка;Турция;темний махагон;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 917-70 черная;Шуба женская 917-70;Шуба жiноча 917-70;57950;67950;4XL;24633;000000;24633-1;543402_1.jpg,543402_2.jpg,543402_3.jpg;черный;норка;Турция;чорний;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9271 золото;Шуба женская 9271;Шуба жiноча 9271;34999;44999;M;23350;946942;23350-1;436088_1.jpg,436088_2.jpg,436088_3.jpg;золото;норка;Турция;золото;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9271 золото;Шуба женская 9271;Шуба жiноча 9271;34999;44999;S;23350;946942;23350-1;436088_1.jpg,436088_2.jpg,436088_3.jpg;золото;норка;Турция;золото;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9271 пастель;Шуба женская 9271;Шуба жiноча 9271;34999;44999;M;24413;a58e84;24413-3;432431_1.jpg,432431_2.jpg,432431_3.jpg;пастель;норка;Турция;пастель;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9271 темная махагон;Шуба женская 9271;Шуба жiноча 9271;34999;44999;L;24413;100810;24413-7;432418_1.jpg,432418_2.jpg,432418_3.jpg;темный махагон;норка;Турция;темний махагон;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9271 темная махагон;Шуба женская 9271;Шуба жiноча 9271;34950;44950;M;24413;100810;24413-7;432418_1.jpg,432418_2.jpg,432418_3.jpg;темный махагон;норка;Турция;темний махагон;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9405/60 черная;Шуба женская 9405/60;Шуба жiноча 9405/60;47999;57999;M;23918;000000;23918-1;396729_1.jpg,396729_2.jpg,396729_3.jpg;черный;норка;Турция;чорний;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9413 scanbrawn;Шуба женская 9413;Шуба жiноча 9413;55999;65999;S;24622;311c10;24622-1;543331_1.jpg,543331_2.jpg,543331_3.jpg;scanbrawn;норка;Турция;scanbrawn;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100 кашемир;Шуба женская 9800/100;Шуба жiноча 9800/100;49999;59999;44;24451;5a454a;24451-3;459285_1.jpg,459285_2.jpg,459285_3.jpg;кашемир;норка;Турция;кашемир;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100 кашемир;Шуба женская 9800/100;Шуба жiноча 9800/100;49999;59999;46;24451;5a454a;24451-3;459285_1.jpg,459285_2.jpg,459285_3.jpg;кашемир;норка;Турция;кашемир;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100 кашемир;Шуба женская 9800/100;Шуба жiноча 9800/100;49999;59999;48;24451;5a454a;24451-3;459285_1.jpg,459285_2.jpg,459285_3.jpg;кашемир;норка;Турция;кашемир;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100 кашемир;Шуба женская 9800/100;Шуба жiноча 9800/100;49999;59999;50;24451;5a454a;24451-3;459285_1.jpg,459285_2.jpg,459285_3.jpg;кашемир;норка;Турция;кашемир;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100 кашемир;Шуба женская 9800/100;Шуба жiноча 9800/100;49999;59999;52;24451;5a454a;24451-3;459285_1.jpg,459285_2.jpg,459285_3.jpg;кашемир;норка;Турция;кашемир;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100 сиреневая;Шуба женская 9800/100;Шуба жiноча 9800/100;49999;59999;48;24451;4a495a;24451-5;479872_1.jpg,479872_2.jpg,479872_3.jpg;сиреневый;норка;Турция;бузковий;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100 сиреневая;Шуба женская 9800/100;Шуба жiноча 9800/100;49950;59950;50;24451;4a495a;24451-5;479872_1.jpg,479872_2.jpg,479872_3.jpg;сиреневый;норка;Турция;бузковий;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100 сиреневая;Шуба женская 9800/100;Шуба жiноча 9800/100;49999;59999;52;24451;4a495a;24451-5;479872_1.jpg,479872_2.jpg,479872_3.jpg;сиреневый;норка;Турция;бузковий;норка;Туреччина
Женское/Верхняя одежда/шубы/норка;Шуба женская 9800/100/T темная kahve;Шуба женская 9800/100/T;Шуба жiноча 9800/100/T;49999;59999;48;24450;211c29;24450-3;459290_1.jpg,459290_2.jpg,459290_3.jpg;темный KAHVE;норка;Турция;темний KAHVE;норка;Туреччина
Женское/Верхняя одежда/шубы/мутон;Шуба женская 982 черная;Шуба женская 982;Шуба жiноча 982;16149.15;18999;2XL;23242;000000;23242-1;473854_1.jpg,473854_2.jpg,473854_3.jpg;черный;мутон/норка;Турция;чорний;мутон/норка;Туреччина
Женское/Верхняя одежда/шубы/мутон;Шуба женская 982 черная;Шуба женская 982;Шуба жiноча 982;16149.15;18999;3XL;23242;000000;23242-1;473854_1.jpg,473854_2.jpg,473854_3.jpg;черный;мутон/норка;Турция;чорний;мутон/норка;Туреччина
Женское/Верхняя одежда/шубы/мутон;Шуба женская 982 черная;Шуба женская 982;Шуба жiноча 982;16149.15;18999;4XL;23242;000000;23242-1;473854_1.jpg,473854_2.jpg,473854_3.jpg;черный;мутон/норка;Турция;чорний;мутон/норка;Туреччина
Женское/Верхняя одежда/шубы/мутон;Шуба женская 982 черная;Шуба женская 982;Шуба жiноча 982;16149.15;18999;5XL;23242;000000;23242-1;473854_1.jpg,473854_2.jpg,473854_3.jpg;черный;мутон/норка;Турция;чорний;мутон/норка;Туреччина
Женское/Верхняя одежда/шубы/мутон;Шуба женская 982 черная;Шуба женская 982;Шуба жiноча 982;16149.15;18999;L;23242;000000;23242-1;473854_1.jpg,473854_2.jpg,473854_3.jpg;черный;мутон/норка;Турция;чорний;мутон/норка;Туреччина
